URL,Page Content
https://www.smus.ca/news/athletic-awards-2019,"   
            June 13, 2019
     
      Tags:
     The 2018-19 athletics season came to a close last week. Of 24 competitive SMUS teams, seven captured City titles and four won at the Island level. Of 19 possible B.C. Championships, the Blue Jags earned berths in 14 of them. In the process, SMUS placed third in Junior Girls Tennis and Girls Track and Field, second in Golf and both Junior Boys and Senior Boys Rugby, and won a coveted ""Blue Banner"" in Tennis. In addition, athletes earned provincial bronze and silver medals in Squash, a bronze and two silver medals at the Rowing nationals, and a first-ever National CAIS title in Girls Rugby 7s. Other performances of note included Senior Boys Volleyball qualifying for BCs for the first time ever, while the Senior Boys Basketball team exceeded expectations by reaching the provincial AA semi-finals. Among many outstanding individual performances, Angelina Shandro dominated track and field and the Senior Girls 400m race, clocking a blistering 54.92 in obliterating the field. This time bested the national U20 standard by over two seconds. Likewise, Sonja Tang won medalist honours for Girls at the BC Golf tournament. Many other top performers were recognized at the recent Athletic Awards Banquet. Congratulations to all athletes who took part this year and in particular to those listed below. Work ethic, attitude, leadership and sportsmanship, as voted by teammates. Field Hockey – Suzie Stone
Boys Soccer – Ewan Halliday
Girls Soccer – Nesha Colgate
Boys Basketball – Yunus Ozer
Girls Basketball – Meredith Selwood
Boys Rugby – Max Nishima
Girls Rugby – Chloe Hill-Huse
Boys Volleyball – Tristan Kuhn
Girls Volleyball – Kiri Ngawati
Golf – Sonja Tang
Rowing – Radha Raina
Sailing – Alex Shirley
Boys Cross Country – Spencer Dearborn
Girls Cross Country – Emma Coetze
Boys Track and Field – Joel Kiggundu
Girls Track and Field – Preetinder Dhillon
Squash – Stanley Weng
Badminton – Reven Liu
Tennis – Max Zhang Parents' Auxiliary Cup
Outstanding Male Athlete
Tristan Kuhn
Ty Olynyk (Runner-up) Peyton Cup
Outstanding Female Athlete
Zoe Lott
Meredith Selwood (Runner-up) Parents' Auxiliary Sportsmanship Award
Outstanding effort, humility in victory, grace in defeat
Ewan Halliday Billy Greenwell Award
Outstanding Male Basketball Player
Tristan Kuhn Dalziel Cup
Outstanding 1st XV Rugby Player
Jin Woo Park Nancy Mollenhauer Cup
Outstanding Field Hockey Player
Suzie Stone Outstanding Junior Athlete
All round performance and effort
Tadeo Allerding and Claudia Murr 
      Tags:
     
          Senior School
         
        Senior School 
       
        NEWS - September 11, 2024 
       
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
          Boarding
         
        Boarding 
       
        NEWS - September 4, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/memories-and-connections,"   
              By
                  Eliot Anderson
                 -
            May 17, 2019
     
      Tags:
     While students (and staff) head into a well-deserved long Victoria Day weekend break, many students are taking the opportunity to practice their leadership skills this weekend on outdoor trips. On the senior campus, a key highlight for students in Grades 9, 10 and 11 are the annual grade trips. Coordinated by the Outdoor Education team of Pete McLeod and Craig Farish, these adventures are consistently cited as highlights in our graduates' reflections and are regularly referenced by our alumni who return to campus. Of course, our focus at the senior level at the moment sits squarely on the AP examination schedule and the challenges posed therein. However, it’s good to remember that often, the experiences that become most inscribed in our memories are those that take place outside of the classroom. It is the human connections forged while kayaking, sitting around a campfire or working hard on the training ground that bind us together as a community and build relationships that extend into adulthood. So, with just five weeks to go until the end of the year, we welcome the Grade 9s back and hope that they were able to make some fantastic memories, we wish all our athletic teams the best of luck as they head to the end of their competitive seasons and congratulate our seniors for a job well done on the completion of their exams. 
      Tags:
       Eliot Anderson is Director of Senior School at St. Michaels University School.

 
          Senior School
         
        Senior School 
       
        NEWS - September 11, 2024 
       
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
          Boarding
         
        Boarding 
       
        NEWS - September 4, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/virtue-month-detachment,"   
              By
                  Tessa Lloyd
                 -
            March 5, 2020
     
      Tags:
     Detachment is a wonderful virtue to bring into focus as its positive attributes are so often overlooked. When we think about the gifts of character, it's virtues like honesty, respect and generosity that come to mind. Why would we want to practice 'detachment’? Aren’t we trying to practice 'attachment'? Detachment is a significant building block in maturity and self-development. It is not only noble, but it is central to our ability to be emotionally healthy and to navigate social relationships successfully. Detachment is being able to notice our feelings and thoughts, and make conscious choices to not be ruled by either. Detachment allows us to use a long lens, take in the big picture, and be more objective in our approach so that we respond instead of react! When bad things happen, our job is not to help children avoid difficulty, but to be able to handle it well. Detachment keeps us out of trouble by helping us avoid knee-jerk reactions. With detachment, we are free to do only what we choose to do. It is using our best thinking and it allows us to be our best selves. It requires that we bring a level of consciousness to the present moment so that instead of being controlled by our feelings we can moderate and regulate them. It involves meta-cognition, or thinking about our thinking. It’s easy to practise detachment and use good judgment when we are in the green zone. When we are upset and dis-regulated our pre-frontal cortex can prove to be elusive. That’s when we need ""a space,"" as explained in this favourite quote of mine: “Between stimulus and response there is a space. In that space is our power to choose our response. In our response lies our growth and our freedom.” Whether we call this space a meta-moment, a breather or even a time-out, it’s an opportunity to stand back and use the breath to bring calm so that the child can get back to the green zone and the pre-frontal cortex can do its job. At school we encourage children to “smell the roses”: picture a rose bush in your imagination, pick three roses, each a different colour, now breathe in the fragrance of each rose, deeply, one at a time. Once we have a calmer child, we are ready to pose questions to support their ability to detach: “What am I feeling?” (name it); “How can I manage that feeling?” (tame it); and “What are some green thoughts I can tell myself right now?” (re-frame it). This may seem sophisticated, but even very young children are capable of using meta-cognition and practising detachment. They benefit from our modelling, coaching and providing feedback so that they know what it looks like and when they are using it – even if those moments are few and far between (“I noticed you didn’t lose your cool when your brother…”, “You have shown more maturity this week by…”). Of course there are times, when they don’t manage it, and these provide opportunities for reflection and planning, later (“What do you wish you had done?”, “If this happened again, what would you do differently?”, “If this happened to a friend, what advice would you give them?”). Remember that what we shine the light on gets bigger. Photo credit: Parachute Ball by Murdo McDermid via photopin (license) 
      Tags:
       Tessa Lloyd, RRC, is a former personal counsellor at the St. Michaels University School Junior School.

 
          Junior School
         
        Junior School 
       
        NEWS - August 31, 2024 
       
          Health and Wellness
         
        Health and Wellness 
       
        NEWS - August 29, 2024 
       
          Junior School
         
        Junior School 
       
        NEWS - August 26, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/setting-stage-success,"   
              By
                  Becky Anderson
                 -
            December 8, 2023
     
      Tags:
     This festive season is made even more special with musical performances by our students. At the Junior School, we enjoyed our Grade 4 and 5 Strings concerts last week, the Carol Service this week, and look forward to our Primary Concert next week. Each of these performances provides children with a common goal to focus on while they are practising, the experience of going from “fine” to “excellent”, an opportunity to play for an audience, and the satisfaction of soaking in the reaction after a job well done!  Our music program is such an integral part of our school, fostering a love of music and finding its inherent beauty, all while ensuring a joyful experience. At the heart of this are our dedicated music teachers who provide students with transformative experiences through performances.  The intentional preparation begins with selecting repertoire that challenges and inspires, and introducing pieces that resonate with students. Teachers consider songs that meet the needs of differing abilities to ensure that a competent musician will be challenged, while a student who is developing their skills doesn't feel overwhelmed. This allows the students’ collective skills and personalities to shine.  The meticulous planning of practices and rehearsals ensures that each child is well-prepared for the performance. Every moment of class time is maximised, with high expectations set to challenge and motivate students. The result is not just a positive performance but a sense of achievement as a result of hard work and the realization that, through the efforts of each individual, the outcome of the collective becomes great. Having the opportunity to play for an audience is a crucial aspect of our program. Whether it's peers, parents, grandparents, or other members of the community, the presence of a live audience elevates the performance. Students learn to navigate the pressure and excitement, to remain poised, and then shift from practice to performance. This exposure not only sharpens their performance skills but also nurtures life skills such as resilience and adaptability. These musical showcases play a role in shaping the students' artistic abilities as well as their confidence. This, in turn, helps shape us as a community. The entire process is a carefully crafted journey toward success.  Whether the children are our youngest or our established Grade 12 musicians, our concerts showcase the school's unwavering dedication to musical excellence. As you enjoy the performances this year, I invite you to join me in expressing gratitude to our faculty, whose efforts have fostered the ideal conditions for every child to thrive on stage. 
      Tags:
       Becky Anderson is Director of Junior School.

 
          Junior School
         
        Junior School 
       
        NEWS - August 31, 2024 
       
          Junior School
         
        Junior School 
       
        NEWS - August 26, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - July 8, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/impact-financial-aid,"   
              By
                  Shara Campsall
                 -
            February 16, 2023
     
      Tags:
     Throughout Financial Aid February, donations made to support financial assistance at SMUS are matched by an alumni donor. We need to raise $300,000 in financial aid donations in support of this year’s Annual Fund. St. Michaels University School offers a world-class education that not only requires exceptional faculty, programs, and facilities, it also demands a diverse socio-economic student body. Having a range of talented students, regardless of their backgrounds, is vital to the SMUS community. Each year during the month of February, we celebrate our financial aid recipients and the donors who make it all possible. Financial assistance is given to students in the form of financial aid bursaries and scholarships. Financial Assistance is based on need, and scholarships are merit-based. We have 20% of our student body on financial assistance, and we do not intend to stop there. We have ambitious plans to increase the percentage of families receiving financial aid. To do just that, we need to consistently raise funds through our Annual Fund campaign and through building our endowment. We know that SMUS’s financial aid programs play an important role in the lives of its recipients – both past and present. Not only do they provide deserving students with an outstanding education, but it is also instrumental in helping them reach their full potential – as lauded by three amazing alumni: “I was fortunate enough to benefit from [financial assistance], and beginning in 1985, I found myself in a place where success was celebrated by the school community, where the encouragement to succeed came from every side, and where we learned to take pride in each other’s achievements,” says Neil Mulholland ’88, chair of the SMUS Alumni Association. “I benefited from teachers who taught me to think critically, to question everything, to search out alternate sides and approaches, to examine the available evidence through a dispassionate lens. I benefited from a peer environment in which learning, ambition and success were considered 'cool.'” “My most memorable experiences involved outtrips of all kinds  and taking part in the musical productions,” says Chiara Clemente ’13. “These are experiences that I would not have otherwise had in my life and I can confidently say that they played a part in shaping who I am today.” “With each passing year as a SMUS alum, my gratitude and pride for the school – and especially the financial aid I received – increases,” says Quinn Ngawati ’17. “I am proud to say that my SMUS experience and education have helped shape me into the man I am today.” With the continued support of our parents, alumni, and past parents, financial aid will have an impact on the success of the individual student and our school. February is Financial Aid February at St. Michaels University School. This month we turn to the importance of accessibility to the school through financial aid. Please join all the other SMUS community members, past and present, who have helped young people attend our school and enjoy a world-class education. Please visit our website to make your donation now to Financial Aid at SMUS. 
      Tags:
       Shara Campsall is the Director of Advancement at St. Michaels University School.

 
          Annual Fund
         
        Annual Fund 
       
        NEWS - February 2, 2024 
       
          Annual Fund
         
        Annual Fund 
       
        NEWS - February 1, 2024 
       
          Annual Fund
         
        Annual Fund 
       
        NEWS - February 1, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/reflection-and-honour,"   
              By
                  Kyle Slavin
                 -
            November 12, 2020
     
      Tags:
     Remembrance Day is a time to reflect and honour those who have given so much to preserve our country's peace. Our Remembrance Day Service at the Junior School is a poignant ceremony every year, as we come together to share with our community the importance of this day and to recognize some of the former students and faculty who lost their lives in the First and Second World Wars. This year's Junior School service was pre-filmed and shared with our students, faculty and community on November 11. You can watch the complete service above. 
      Tags:
       Kyle Slavin was the school's storyteller. Through words, photos and videos, he shared with the community all the amazing things that happen at the school.

 
          Junior School
         
        Junior School 
       
        NEWS - August 31, 2024 
       
          Junior School
         
        Junior School 
       
        NEWS - August 26, 2024 
       
          Junior School
         
        Junior School 
       
        NEWS - June 13, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/diligence-and-focus,"   
              By
                  Denise Lamarche
                 -
            May 3, 2019
     
      Tags:
     Academic achievement is one of the key strengths of a SMUS education. Lately I’ve been marvelling at the accomplishments of students across our school. There is amazing work and learning happening in Kindergarten through Grade 12. The months of April, May and June require an increased level of resilience and commitment to finish the year with strength and pride and an abundance of academic celebrations across all grades.  Our AP Capstone students have spent the last two weeks presenting their research papers, which also includes an oral defence exercise. One of the characteristics of SMUS's personalized learning environment is voice and choice, and our students really embrace this through the AP Capstone research process. The research questions students delve into vary and demonstrate their passions and interests. I have enjoyed participating in these presentations, as the students are professional, well prepared and demonstrate a depth of research skills that lend themselves well for university-level study. Next week, our 240 AP students begin writing 622 AP exams. I am confident that they will achieve excellent results following the thorough preparation they’ve done with their teachers. This year already, the students who wrote the English 12 Provincial exam in January performed well, with 32 of the 48 students achieving an 86% or higher, and six of those students achieving a 95% or higher. Although exams are only one marker of academic success, they are an important element in the learning process. During Term 3, our students balance many academic commitments in addition to their extracurricular activities, from math contests, science demonstrations and music performances to experiential pursuits and recitations. The success of our students does not occur without a dedicated and inspiring faculty to support and challenge them along the way. Diligence and focus for students of all ages will certainly yield excellent results to help them finish the academic year with strength and success. 
      Tags:
       Denise Lamarche is Director of Academics at St. Michaels University School.

 
          Boarding
         
        Boarding 
       
        NEWS - November 3, 2023 
       
          Middle School
         
        Middle School 
       
        NEWS - November 1, 2023 
       
          Educational Leadership
         
        Educational Leadership 
       
        NEWS - October 20, 2023 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://api.smus.ca/register,
https://www.smus.ca/news/lifetime-connection-smus,"   
              By
                  Cheryl Major
                 -
            April 8, 2022
     
      Tags:
     Last week we kicked off our return to in-person Jubilee celebrations by welcoming our Faculty Emeriti and past staff back to campus for a moving and joyful reunion. More than 50 Emeriti, guests and current long-serving staff gathered in Brown Hall to reminisce on their experiences in the classroom, as coaches and mentors, as houseparents and as leaders. “We know that our faculty are the reason students and families develop such strong connections to the school and that their work is integral to the sense of community we have here at SMUS. We are grateful for their contributions to the school and are delighted to welcome them back to campus this year, because the SMUS connection doesn’t end when they leave our school,” said Head of School Mark Turner. Past Head of School Bob Snowden was also in attendance and acknowledged the dedication of SMUS faculty, where it’s unsurprising to find careers of 20 years or more at the school, including his own 22-year tenure at the helm. “People stay because they can grow while they are here,” said Bob. “They are well-supported and able to pursue excellence within their careers while exploring new disciplines and interests.”  This is well demonstrated in the number of faculty and staff that have become published authors at SMUS."" Among the gratitude and reconnection of old friends, Emeriti Tony Keble, Mel Jones and Cliff Yorath regaled the crowd with stories of early boarding days, sport field trips and the antics of both faculty and students. It was a wonderful night to remember and acknowledge the SMUS careers, connections and experiences that last a lifetime.  We look forward to continuing our Jubilee celebrations and welcoming our whole community back to the Richmond Road campus at Alumni Weekend April 29 to May 1.
  
      Tags:
       Cheryl Major is a former Director of Marketing and Communications at St. Michaels University School.

 
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - September 9, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - August 28, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - July 8, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/athletic-awards-2022,"   
              By
                  The Jag (Athletics News)
                 -
            June 13, 2022
     
      Tags:
     The 2021-22 athletics season came to a close last week, marking a momentous year of competitive sports after an 18-month hiatus. Our athletes hit the ground running in September with team tryouts and didn't let their feet off the gas through the end of the spring sports season this past weekend at the last of the provincial tournaments. Over the course of the year, six SMUS team won Island titles and 12 teams qualified for provincial tournaments. Moreover, squash players and rowers left their mark on the national stage. Of particular note, the Field Hockey team earned silver at provincials, while the Tennis and Senior Girls Basketball teams earned bronze. Grade 12 runner Tion McLeish finished second in the Senior Boys Cross Country provincial race in the fall, and earned another two medals – gold and silver – at Track and Field provincials in June. SMUS squash players won two gold, two silver and one bronze medal at provincials, and another gold and silver at the SMUS-hosted Canadian Junior Squash championships. On the water, the Rowing team came back from nationals in Ontario with four gold medals and five silvers. Many top performers were recognized at the recent Athletic Awards Banquet. Congratulations to all athletes who took part this year and congratulations to those listed below who were honoured with a SMUS Athletic Award. Parents' Auxiliary Cup – Outstanding Male Athlete
Calum Webber-Smith
Runner up
Tion McLeish Peyton Cup – Outstanding Female Athlete
Makena Anderson
Runner up
Charlotte Hardy Parents' Auxiliary Sportsmanship Award
Anna Fowler Outstanding Junior Athlete
Chioma Duru Billy Greenwell Award (Boys Basketball) 
LeRoy Wang Dalziel Cup (Boys Rugby)
Eric Xiong Nancy Mollenhauer Cup (Field Hockey)
Rebecca Stone Legacy Cup (rowing)
Markus Muller Judy Tobacco Cup (track and field)
Tion McLeish Athletic Director’s Merit Award
Alex Brown – Squash
Tion McLeish – Athletics Boys Basketball – Jonathan Nguyen
Girls Basketball – Charlotte Hardy
Badminton – Jonathan Nguyen
Cross Country – Calum Webber- Smith
Field Hockey – Talia Pike
Golf – Jay Park
Boys Rowing – Malik Salamatian
Girls Rowing – Emma Curry
Girls Rowing – Sydney Sugar
Boys Rugby – Calum Webber- Smith
Girls Rugby – Natalia Schmidt del Rio
Sailing – Ava Galloway
Boys Soccer – Finn Klenz
Girls Soccer – Eva Cuddihy
Squash – Ryan Chow
Tennis – Paige Rothwell
Boys Track and Field – Tion McLeish
Girls Track and Field – Brianne McLeish
Boys Volleyball – Will Liu
Girls Volleyball – Delaney Arkell 
      Tags:
      
          Senior School
         
        Senior School 
       
        NEWS - September 11, 2024 
       
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
          Boarding
         
        Boarding 
       
        NEWS - September 4, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/senior-school/university-counselling,"   Our University Counselling team supports students and their parents through personalized guidance and meaningful interactions, helping them explore and navigate academic and post-secondary options to achieve their full potential. In University Counselling at SMUS, we support students to identify, refine, and find personal success to reach their full potential in academic achievement and life pursuits. With a shared commitment to meaningful and purposeful interactions, we nurture students to become confident, creative risk-takers and informed decision-makers, whose authentic and impactful contributions strengthen the SMUS community, propelling them on an inspiring and challenging post-secondary pathway. The University Counselling department helps you and your parents navigate the post-secondary options available to you. Through a variety of activities, experiences, and interactions, you'll have the opportunity to explore the options for your academic choices in high school, your post-secondary plans and potential career pathways. Students in Grades 9-12 are partnered with one of our university counselling team members, who will guide you in finding schools and programs that are good matches. The main goal of our university counsellors is to guide you in finding schools and programs that are good matches, and then to offer helpful information on procedures, timelines and application expectations. At the heart of this process are strong personal relationships your university counsellor will build with you, your teachers, your parents and with post-secondary institutions all over the world. Congratulations to the 162 students in the Class of 2023: Total of scholarships offered to 2023 graduates University acceptances received by the 2023 graduating class  
      Learn more about the support you will receive from our university counsellors as they help prepare you for life after SMUS.
     University Counsellor
Academic Advisor University Counsellor
Academic Advisor Director of University Counselling
Academic Advisor University Counsellor
Academic Advisor University Counsellor
Academic Advisor Administrative Assistant, University Counselling 
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
          Senior School
         
        Senior School 
       
        NEWS - May 23, 2024 
       
          Senior School
         
        Senior School 
       
        NEWS - May 17, 2024 
        
      Recent SMUS graduates are studying at hundreds of post-secondary schools around the world.
     Download a PDF copy of our 2023-24 School Profile, which includes AP results and post-secondary acceptances. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/admissions/apply-for-day,"   Welcome to our school. We are delighted you are considering joining our day community in Victoria, BC. Learn more about the application process and documentation required to apply for day students at St. Michaels University School.  Should you have questions, please contact Admissions. When you are ready to begin your application, you use SMUS's Admissions Portal: Start Your Application The Admissions office is here to guide you on your journey to SMUS. If you have any questions about the school or the application process, please contact the Admissions office. We look forward to hearing from you. Learn more about the cost of attending SMUS as a day student. SMUS is pleased to offer a robust financial aid program for families who need help meeting the cost of tuition. We regularly host Open Houses and events in Victoria so that prospective families can learn more about our school. Learn more about our schools by downloading a viewbook.  
      Discover more about our school and our culture of excellence through our latest news.
     
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/meetings-darfur-sudan,"   
              By
                  Michael Nation
                 -
            June 6, 2022
     
      Tags:
     One of our Jubilee year projects is ""Waiting to Be Remembered - Stories from St. Michael's School,"" a collection of incredible stories of connection and coincidence involving St. Michael's School Old Boys, researched and authored by Michael Nation (SMS '70). Between January and June 2022, we will release stories by Michael Nation and we hope you will enjoy reading them. One of St. Michael’s School’s earliest Old Boys, Edward Aglen, entered the Sudan Political Service in 1930 and served there – in various positions and locations – for a quarter of a century.  Having worked his way up to District Commissioner (DC) for Darfur province in 1944, Edward was being flown back to the provincial capital El Fasher in a small plane. In the 1940s, the flight from Khartoum would have taken nearly three hours by visual flight rules. On landing in El Fasher, it was too late for the pilot to return the same day so Edward invited him to stay overnight at the DC’s residence.  During conversation at dinner that evening the guest told Aglen that he was Canadian, to which Edward replied that he had gone to school in Victoria. They discovered that both had been at St. Michael’s School. Thus – says the record of Aglen’s letter to his old headmaster K.C. Symons – was another Old Boy, Robert Branson, found after many years.  ---- Records in The Wilson Archives at SMUS reveal many meetings between Old Boys of St. Michael’s School in almost every corner of the globe. Some were bizarrely coincidental, like that of Branson and Aglen in Sudan. Others were intentional, established by letters between specific Old Boys. The network of parents in Canada also helped to keep former school companions connected with one another as they moved around the world. The Old Boys delighted in these meetings, and reported them to the Symons family, and requested each other’s’ addresses.  International crises like the Second World War accelerated the chances of reunions between former schoolmates at army camps, air force stations, and navy dockyards. But there were meetings in other circumstances as well.  ---- Robert Lauret Carroll Branson was born in 1914 in Northamptonshire, England but very early in his life immigrated to Canada. His parents lived on Sea View Road on Ten Mile Point. He was at St. Michael’s from 1922 to 1924 (no. 185 on the roll), then attended (in rather quick succession) the Model School, Shawnigan Lake School, Oak Bay High School, Mount Douglas High School, and followed this with tutoring to get his matriculation. For 1934-35 Robert went to the Boeing School of Aeronautics in Oakland, Calif., – the same flying school from which another Old Boy, John “Moose” Fulton, had obtained his pilot’s certificate five years earlier. He wrote to the Symons family from California early in 1935 and one month later visited the school.  Then there was a break in the contact for a dozen years – until his meeting with Edward Aglen. During that period Robert qualified for a short service commission with the Royal Air Force in January 1937, and in November that year was confirmed as a Pilot Officer. He earned promotion through the ranks and by the end of the Second World War was an acting Wing Commander with a Distinguished Flying Cross. In 1946 he was awarded an O.B.E. for his services.  Soon after the war he found employment with Sudan Airways, based in Khartoum. His last card to the Old Head was in December 1953, still from Khartoum where he was Chief Pilot for the airline, but he continued to receive the school “circular” (newsletter) for a few years more.  Branson retired from Sudan Airways and returned to the United Kingdom to work in the government’s civil aviation authority. By 1973, he was one of four Principal Flight Examiners in the Flight Operations Directorate, Department of Trade and Industry.  Robert died April 6, 1980 in Sevenoaks, Kent, aged 64.  Edward Francis Aglen was born in then-Pekin, China, in May 1907, where his father was the Inspector-General of the Chinese Maritime Customs Service, employed by the Chinese government. Edward, too, spent only a short stint at St. Michael’s School, April 1918 to April 1919 (no. 72 on the school roll), following which he was at Winchester College, in Hampshire, England, where he completed his secondary education. He read PPE (Philosophy, Politics and Economics) at Magdelen College, Oxford, for four years (1926 to 1929), from which he passed out with a 2nd class Bachelor of Arts degree.  Graduates from British universities with the best degrees usually had their pick of employment with the “plum” Indian Civil Service. But a by-no-means unworthy second best choice was the Sudan Political Service (SPS), and Edward travelled out to Sudan on the M.V. Cheshire in September 1930 with the biannual ‘class’ of new SPS employees.  Edward was first posted in Khartoum but was soon an Assistant District Commissioner (ADC) in Kordofan province. After five years (1931 to 1935) in Kordofan, which is desert, he became an ADC in Upper Nile province, flat, swampy terrain inhabited by the pastoralist Nuer, Dinka and Shilluk tribes. From 1939 to 1941 he was ADC then DC in the agricultural Gezira province, and in Blue Nile province on the Sobat River close to the Ethiopian border, 1942 to 1944.  In spite of his busy life, Aglen wrote the Old Head many long, descriptive letters: From 1944 to 1948 he was posted back to the desert, the western-most province Darfur, where he met Robert Branson. For his final seven years in the SPS he served in Khartoum, first with the Executive Council, then as a senior official and finally director of the government’s Department of Economics and Trade. He retired from the service in November 1955, the year before Sudan achieved independence.  Aglen returned to the U.K. and got a job in Edinburgh as the Secretary of the National Association of Scottish Woollen Manufacturers, a position he held until 1972. In 1959, he sent K.C. Symons a Christmas card from Edinburgh with a photo of him and his family.  In one letter to Kyrle W. (Sonny) Symons in 1969 – after the Old Head’s death – Edward wrote, “Although I am rather hazy about my time at St. Michael’s I firmly believe that my short stay there taught me a lot.”  He was created an M.B.E. in 1973, and died in Edinburgh in April 1993.  Unfortunately, neither Edward nor Robert can be identified in the early school photos. If any reader knows how they might be identified, please contact the archives.  Author Michael Nation spent four happy years in Sudan, including in several places in which Edward Aglen and Robert Branson worked. He has even flown from El Fasher to Khartoum. He never discovered any Old Boys but met many impressive Sudanese men and women. 
      Tags:
       Michael Nation '70 is a St. Michael's School alum and a dedicated volunteer in The Wilson Archives, documenting our school's history.

 
          Waiting to Be Remembered
         
        Waiting to Be Remembered 
       
        NEWS - May 10, 2022 
       
          Waiting to Be Remembered
         
        Waiting to Be Remembered 
       
        NEWS - April 13, 2022 
       
          Waiting to Be Remembered
         
        Waiting to Be Remembered 
       
        NEWS - April 4, 2022 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
